time,arb_id,data_hex,alert_type,detail
1772213065.0913403,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=166 thresh=80
1772213065.0964942,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=167 thresh=80
1772213065.1016288,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=168 thresh=80
1772213065.1046853,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=169 thresh=80
1772213065.1068065,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=170 thresh=80
1772213065.111867,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=171 thresh=80
1772213065.11711,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=172 thresh=80
1772213065.1223562,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=172 thresh=80
1772213065.1275175,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=173 thresh=80
1772213065.132825,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=174 thresh=80
1772213065.138385,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=175 thresh=80
1772213065.143492,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=176 thresh=80
1772213065.1469874,0x200,0001020304050607,,
1772213065.1490996,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=177 thresh=80
1772213065.1547003,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=178 thresh=80
1772213065.1561117,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=179 thresh=80
1772213065.160157,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=180 thresh=80
1772213065.165786,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=181 thresh=80
1772213065.171189,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=181 thresh=80
1772213065.1766002,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=182 thresh=80
1772213065.1821685,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=183 thresh=80
1772213065.1877182,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=184 thresh=80
1772213065.1928277,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=185 thresh=80
1772213065.198531,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=186 thresh=80
1772213065.203707,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=187 thresh=80
1772213065.2061539,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=188 thresh=80
1772213065.2094011,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=189 thresh=80
1772213065.2146182,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=190 thresh=80
1772213065.219953,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=191 thresh=80
1772213065.225131,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=191 thresh=80
1772213065.2307103,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=192 thresh=80
1772213065.2338097,0x300,0101010101010101,,
1772213065.2359512,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=193 thresh=80
1772213065.2411659,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=194 thresh=80
1772213065.2463405,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=195 thresh=80
1772213065.2478924,0x200,0001020304050607,,
1772213065.2520049,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=196 thresh=80
1772213065.2569544,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=197 thresh=80
1772213065.2577825,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=198 thresh=80
1772213065.2631085,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=199 thresh=80
1772213065.2682493,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=200 thresh=80
1772213065.2741385,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=200 thresh=80
1772213065.2793596,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=201 thresh=80
1772213065.2849429,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=202 thresh=80
1772213065.290447,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=203 thresh=80
1772213065.29563,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=204 thresh=80
1772213065.3011625,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=205 thresh=80
1772213065.3063502,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=206 thresh=80
1772213065.3084912,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=207 thresh=80
1772213065.3115895,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=208 thresh=80
1772213065.3167462,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=209 thresh=80
1772213065.3218687,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=210 thresh=80
1772213065.327099,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=210 thresh=80
1772213065.3323622,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=211 thresh=80
1772213065.3377502,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=212 thresh=80
1772213065.3433185,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=213 thresh=80
1772213065.3484027,0x200,0001020304050607,,
1772213065.3490248,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=214 thresh=80
1772213065.3546216,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=215 thresh=80
1772213065.3591018,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=216 thresh=80
1772213065.3600721,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=217 thresh=80
1772213065.3651922,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=218 thresh=80
1772213065.3706727,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=219 thresh=80
1772213065.3757915,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=219 thresh=80
1772213065.3813627,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=220 thresh=80
1772213065.386981,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=221 thresh=80
1772213065.3925364,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=222 thresh=80
1772213065.397681,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=223 thresh=80
1772213065.4030216,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=224 thresh=80
1772213065.4101844,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213065.4350076,0x300,0101010101010101,,
1772213065.448787,0x200,0001020304050607,,
1772213065.4612303,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213065.5120006,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213065.5490282,0x200,0001020304050607,,
1772213065.5631342,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213065.6144383,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213065.6360903,0x300,0101010101010101,,
1772213065.6500576,0x200,0001020304050607,,
1772213065.6655674,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213065.7163904,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213065.7504354,0x200,0001020304050607,,
1772213065.7675812,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213065.8185234,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213065.8373916,0x300,0101010101010101,,
1772213065.8513653,0x200,0001020304050607,,
1772213065.8699815,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213065.9201822,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213065.9514372,0x200,0001020304050607,,
1772213065.971893,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213066.022781,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213066.0384238,0x300,0101010101010101,,
1772213066.0529358,0x200,0001020304050607,,
1772213066.0732143,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213066.1244526,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213066.153807,0x200,0001020304050607,,
1772213066.1753118,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213066.2259169,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213066.2398634,0x300,0101010101010101,,
1772213066.2538903,0x200,0001020304050607,,
1772213066.2771137,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213066.3277292,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213066.354337,0x200,0001020304050607,,
1772213066.3790572,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772213066.4304683,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=220 thresh=80
1772213066.439869,0x300,0101010101010101,,
1772213066.4552572,0x200,0001020304050607,,
1772213066.4819858,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=211 thresh=80
1772213066.5329254,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=201 thresh=80
1772213066.5564516,0x200,0001020304050607,,
1772213066.5844083,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=192 thresh=80
1772213066.6344512,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=183 thresh=80
1772213066.641035,0x300,0101010101010101,,
1772213066.6564944,0x200,0001020304050607,,
1772213066.6858957,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=173 thresh=80
1772213066.7370121,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=164 thresh=80
1772213066.7572181,0x200,0001020304050607,,
1772213066.7886064,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=155 thresh=80
1772213066.8394759,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=145 thresh=80
1772213066.8410676,0x300,0101010101010101,,
1772213066.8579383,0x200,0001020304050607,,
1772213066.8906279,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=136 thresh=80
1772213066.9407914,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=126 thresh=80
1772213066.9586973,0x200,0001020304050607,,
1772213066.9914587,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=117 thresh=80
1772213067.0423803,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=107 thresh=80
1772213067.0425417,0x300,0101010101010101,,
