time,arb_id,data_hex,alert_type,detail
1772062239.0208945,0x100,0a00000000000000,,
1772062239.0716166,0x100,0a00000000000000,,
1772062239.0915735,0x200,0001020304050607,,
1772062239.1224122,0x100,0a00000000000000,,
1772062239.1720903,0x300,0101010101010101,,
1772062239.1736686,0x100,0a00000000000000,,
1772062239.1923695,0x200,0001020304050607,,
1772062239.2246692,0x100,0a00000000000000,,
1772062239.275879,0x100,0a00000000000000,,
1772062239.2928987,0x200,0001020304050607,,
1772062239.3260021,0x100,0a00000000000000,,
1772062239.3723724,0x300,0101010101010101,,
1772062239.3770597,0x100,0a00000000000000,,
1772062239.394174,0x200,0001020304050607,,
1772062239.4279573,0x100,0a00000000000000,,
1772062239.4779763,0x100,0a00000000000000,,
1772062239.4950142,0x200,0001020304050607,,
1772062239.5290337,0x100,0a00000000000000,,
1772062239.5728803,0x300,0101010101010101,,
1772062239.580521,0x100,0a00000000000000,,
1772062239.5961027,0x200,0001020304050607,,
1772062239.6317692,0x100,0a00000000000000,,
1772062239.6818845,0x100,0a00000000000000,,
1772062239.697404,0x200,0001020304050607,,
1772062239.7329984,0x100,0a00000000000000,,
1772062239.7730606,0x300,0101010101010101,,
1772062239.7838495,0x100,0a00000000000000,,
1772062239.7978818,0x200,0001020304050607,,
1772062239.8353293,0x100,0a00000000000000,,
1772062239.8867843,0x100,0a00000000000000,,
1772062239.8978999,0x200,0001020304050607,,
1772062239.9368074,0x100,0a00000000000000,,
1772062239.9737413,0x300,0101010101010101,,
1772062239.9878197,0x100,0a00000000000000,,
1772062239.998746,0x200,0001020304050607,,
1772062240.038884,0x100,0a00000000000000,,
1772062240.0891805,0x100,0a00000000000000,,
1772062240.100155,0x200,0001020304050607,,
1772062240.1394448,0x100,0a00000000000000,,
1772062240.1739542,0x300,0101010101010101,,
1772062240.1895282,0x100,0a00000000000000,,
1772062240.2005308,0x200,0001020304050607,,
1772062240.240607,0x100,0a00000000000000,,
1772062240.2909951,0x100,0a00000000000000,,
1772062240.301913,0x200,0001020304050607,,
1772062240.3413386,0x100,0a00000000000000,,
1772062240.3740976,0x300,0101010101010101,,
1772062240.3919048,0x100,0a00000000000000,,
1772062240.4027424,0x200,0001020304050607,,
1772062240.4420173,0x100,0a00000000000000,,
1772062240.4927933,0x100,0a00000000000000,,
1772062240.5036852,0x200,0001020304050607,,
1772062240.5440974,0x100,0a00000000000000,,
1772062240.5468082,0x100,6363636363636363,,
1772062240.5523465,0x100,6363636363636363,,
1772062240.5574982,0x100,6363636363636363,,
1772062240.562672,0x100,6363636363636363,,
1772062240.56829,0x100,6363636363636363,,
1772062240.5738225,0x100,6363636363636363,,
1772062240.5743272,0x300,0101010101010101,,
1772062240.5791366,0x100,6363636363636363,,
1772062240.584732,0x100,6363636363636363,,
1772062240.5903125,0x100,6363636363636363,,
1772062240.5944643,0x100,0a00000000000000,,
1772062240.5959964,0x100,6363636363636363,,
1772062240.6011324,0x100,6363636363636363,,
1772062240.603662,0x200,0001020304050607,,
1772062240.6067903,0x100,6363636363636363,,
1772062240.6121936,0x100,6363636363636363,,
1772062240.617834,0x100,6363636363636363,,
1772062240.6233618,0x100,6363636363636363,,
1772062240.6286352,0x100,6363636363636363,,
1772062240.6342547,0x100,6363636363636363,,
1772062240.6398723,0x100,6363636363636363,,
1772062240.645548,0x100,0a00000000000000,,
1772062240.645611,0x100,6363636363636363,,
1772062240.6510959,0x100,6363636363636363,,
1772062240.6568046,0x100,6363636363636363,,
1772062240.6624897,0x100,6363636363636363,,
1772062240.6677198,0x100,6363636363636363,,
1772062240.6733947,0x100,6363636363636363,,
1772062240.6789725,0x100,6363636363636363,,
1772062240.6845229,0x100,6363636363636363,,
1772062240.6901157,0x100,6363636363636363,,
1772062240.6952288,0x100,6363636363636363,,
1772062240.6962183,0x100,0a00000000000000,,
1772062240.7009313,0x100,6363636363636363,,
1772062240.703889,0x200,0001020304050607,,
1772062240.706383,0x100,6363636363636363,,
1772062240.711566,0x100,6363636363636363,,
1772062240.717109,0x100,6363636363636363,,
1772062240.7226985,0x100,6363636363636363,,
1772062240.7282643,0x100,6363636363636363,,
1772062240.733563,0x100,6363636363636363,,
1772062240.739197,0x100,6363636363636363,,
1772062240.7447085,0x100,6363636363636363,,
1772062240.7467594,0x100,0a00000000000000,,
1772062240.750261,0x100,6363636363636363,,
1772062240.7557967,0x100,6363636363636363,,
1772062240.7609978,0x100,6363636363636363,,
1772062240.766139,0x100,6363636363636363,,
1772062240.7712417,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=81 thresh=80
1772062240.7743208,0x300,0101010101010101,,
1772062240.776444,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=82 thresh=80
1772062240.7817395,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=83 thresh=80
1772062240.7873979,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=84 thresh=80
1772062240.792964,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=85 thresh=80
1772062240.7975748,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=86 thresh=80
1772062240.798086,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=87 thresh=80
1772062240.803701,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=88 thresh=80
1772062240.805276,0x200,0001020304050607,,
1772062240.808929,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=89 thresh=80
1772062240.8145256,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=90 thresh=80
1772062240.8201382,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=90 thresh=80
1772062240.825785,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=91 thresh=80
1772062240.8313887,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=92 thresh=80
1772062240.8369517,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=93 thresh=80
1772062240.8426178,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=94 thresh=80
1772062240.8480914,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=95 thresh=80
1772062240.8482082,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=96 thresh=80
1772062240.853798,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=97 thresh=80
1772062240.859067,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=98 thresh=80
1772062240.8641822,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=99 thresh=80
1772062240.869378,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=99 thresh=80
1772062240.8745477,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=100 thresh=80
1772062240.8801231,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=101 thresh=80
1772062240.8856921,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=102 thresh=80
1772062240.8909914,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=103 thresh=80
1772062240.8960938,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=104 thresh=80
1772062240.8985753,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=105 thresh=80
1772062240.9017763,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=106 thresh=80
1772062240.9063478,0x200,0001020304050607,,
1772062240.9068437,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=107 thresh=80
1772062240.9122436,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=108 thresh=80
1772062240.9174364,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=109 thresh=80
1772062240.9229422,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=109 thresh=80
1772062240.9284863,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=110 thresh=80
1772062240.9341626,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=111 thresh=80
1772062240.9397576,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=112 thresh=80
1772062240.944878,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=113 thresh=80
1772062240.949081,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=114 thresh=80
1772062240.9504704,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=115 thresh=80
1772062240.9560113,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=116 thresh=80
1772062240.9616137,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=117 thresh=80
1772062240.9670806,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=118 thresh=80
1772062240.9727154,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=118 thresh=80
1772062240.9751413,0x300,0101010101010101,,
1772062240.9782953,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=119 thresh=80
1772062240.9835293,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=120 thresh=80
1772062240.9891129,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=121 thresh=80
1772062240.9947078,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=122 thresh=80
1772062240.9999816,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=123 thresh=80
1772062241.0001345,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=124 thresh=80
1772062241.00549,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=125 thresh=80
1772062241.0074897,0x200,0001020304050607,,
1772062241.0106957,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=126 thresh=80
1772062241.01626,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=127 thresh=80
1772062241.021806,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=127 thresh=80
1772062241.026922,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=128 thresh=80
1772062241.0324962,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=129 thresh=80
1772062241.0380418,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=130 thresh=80
1772062241.0431952,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=131 thresh=80
1772062241.0486252,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=132 thresh=80
1772062241.0505962,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=133 thresh=80
1772062241.0541167,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=134 thresh=80
1772062241.0593305,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=135 thresh=80
1772062241.0649292,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=136 thresh=80
1772062241.0705009,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=137 thresh=80
1772062241.0756545,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=137 thresh=80
1772062241.081287,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=138 thresh=80
1772062241.0865617,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=139 thresh=80
1772062241.091855,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=140 thresh=80
1772062241.097437,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=141 thresh=80
1772062241.1014597,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=142 thresh=80
1772062241.1030433,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=143 thresh=80
1772062241.1077218,0x200,0001020304050607,,
1772062241.1082008,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=144 thresh=80
1772062241.1137724,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=145 thresh=80
1772062241.1190927,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=146 thresh=80
1772062241.1246898,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=146 thresh=80
1772062241.1302772,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=147 thresh=80
1772062241.1354723,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=148 thresh=80
1772062241.1410959,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=149 thresh=80
1772062241.146667,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=150 thresh=80
1772062241.1518452,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=151 thresh=80
1772062241.151951,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=152 thresh=80
1772062241.1575575,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=153 thresh=80
1772062241.162991,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=154 thresh=80
1772062241.1687448,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=155 thresh=80
1772062241.1741765,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=155 thresh=80
1772062241.1762483,0x300,0101010101010101,,
1772062241.179768,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=156 thresh=80
1772062241.185538,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=157 thresh=80
1772062241.1910634,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=158 thresh=80
1772062241.1966696,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=159 thresh=80
1772062241.201833,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=160 thresh=80
1772062241.2027972,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=161 thresh=80
1772062241.20784,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=162 thresh=80
1772062241.209066,0x200,0001020304050607,,
1772062241.2132974,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=163 thresh=80
1772062241.218803,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=164 thresh=80
1772062241.2245104,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=165 thresh=80
1772062241.2297647,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=165 thresh=80
1772062241.2353842,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=166 thresh=80
1772062241.2409315,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=167 thresh=80
1772062241.246192,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=168 thresh=80
1772062241.2514412,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=169 thresh=80
1772062241.253976,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=170 thresh=80
1772062241.2570903,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=171 thresh=80
1772062241.2622209,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=172 thresh=80
1772062241.267825,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=173 thresh=80
1772062241.2733681,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=174 thresh=80
1772062241.2789767,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=174 thresh=80
1772062241.2845314,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=175 thresh=80
1772062241.2900782,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=176 thresh=80
1772062241.2956128,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=177 thresh=80
1772062241.3007555,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=178 thresh=80
1772062241.3042278,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=179 thresh=80
1772062241.3063254,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=180 thresh=80
1772062241.3103075,0x200,0001020304050607,,
1772062241.3118122,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=181 thresh=80
1772062241.3169265,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=182 thresh=80
1772062241.3225331,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=183 thresh=80
1772062241.328256,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=183 thresh=80
1772062241.333737,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=184 thresh=80
1772062241.339545,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=185 thresh=80
1772062241.3447797,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=186 thresh=80
1772062241.3503642,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=187 thresh=80
1772062241.3543475,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=188 thresh=80
1772062241.35589,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=189 thresh=80
1772062241.3609824,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=190 thresh=80
1772062241.3662155,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=191 thresh=80
1772062241.371745,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=192 thresh=80
1772062241.3769617,0x300,0101010101010101,,
1772062241.377007,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=193 thresh=80
1772062241.3821187,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=193 thresh=80
1772062241.3878615,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=194 thresh=80
1772062241.393281,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=195 thresh=80
1772062241.3984942,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=196 thresh=80
1772062241.4036736,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=197 thresh=80
1772062241.4046657,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=198 thresh=80
1772062241.4092348,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=199 thresh=80
1772062241.4108477,0x200,0001020304050607,,
1772062241.4148073,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=200 thresh=80
1772062241.420376,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=201 thresh=80
1772062241.4260855,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=202 thresh=80
1772062241.4316804,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=202 thresh=80
1772062241.4375029,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=203 thresh=80
1772062241.443039,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=204 thresh=80
1772062241.4483767,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=205 thresh=80
1772062241.454129,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=206 thresh=80
1772062241.4548798,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=207 thresh=80
1772062241.4592104,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=208 thresh=80
1772062241.4647784,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=209 thresh=80
1772062241.4704955,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=210 thresh=80
1772062241.476003,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=211 thresh=80
1772062241.4815977,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=211 thresh=80
1772062241.487228,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=212 thresh=80
1772062241.492483,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=213 thresh=80
1772062241.49808,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=214 thresh=80
1772062241.5032365,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=215 thresh=80
1772062241.5057182,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=216 thresh=80
1772062241.5089526,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=217 thresh=80
1772062241.511848,0x200,0001020304050607,,
1772062241.514426,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=218 thresh=80
1772062241.5196705,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=219 thresh=80
1772062241.5247848,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=220 thresh=80
1772062241.5303662,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=220 thresh=80
1772062241.5355933,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=221 thresh=80
1772062241.5411334,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=222 thresh=80
1772062241.5465994,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=223 thresh=80
1772062241.5517545,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=224 thresh=80
1772062241.5569167,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=225 thresh=80
1772062241.55739,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=226 thresh=80
1772062241.5625532,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=227 thresh=80
1772062241.5676978,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=228 thresh=80
1772062241.5728762,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=229 thresh=80
1772062241.5785935,0x300,0101010101010101,,
1772062241.5786784,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=230 thresh=80
1772062241.5841522,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=230 thresh=80
1772062241.5896757,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=231 thresh=80
1772062241.59495,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=232 thresh=80
1772062241.6001189,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=233 thresh=80
1772062241.6057436,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=234 thresh=80
1772062241.607275,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=235 thresh=80
1772062241.6109684,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=236 thresh=80
1772062241.6130002,0x200,0001020304050607,,
1772062241.6161075,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=237 thresh=80
1772062241.6211932,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=238 thresh=80
1772062241.6263487,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=239 thresh=80
1772062241.6315894,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=240 thresh=80
1772062241.637138,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=240 thresh=80
1772062241.642323,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=241 thresh=80
1772062241.6478915,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=242 thresh=80
1772062241.6535246,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=243 thresh=80
1772062241.6576407,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=244 thresh=80
1772062241.6591184,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=245 thresh=80
1772062241.6646948,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=246 thresh=80
1772062241.6702983,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=247 thresh=80
1772062241.675839,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=248 thresh=80
1772062241.6809185,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=249 thresh=80
1772062241.6861513,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=249 thresh=80
1772062241.6916604,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=250 thresh=80
1772062241.6973116,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=251 thresh=80
1772062241.7028358,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=252 thresh=80
1772062241.7083733,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=253 thresh=80
1772062241.708845,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=254 thresh=80
1772062241.7135525,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=255 thresh=80
1772062241.7136672,0x200,0001020304050607,,
1772062241.7188103,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=256 thresh=80
1772062241.7242968,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=257 thresh=80
1772062241.729479,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=258 thresh=80
1772062241.7351727,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=258 thresh=80
1772062241.7407813,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=259 thresh=80
1772062241.7462895,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=260 thresh=80
1772062241.751448,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=261 thresh=80
1772062241.7571573,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=262 thresh=80
1772062241.7595348,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=263 thresh=80
1772062241.7626443,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=264 thresh=80
1772062241.7678187,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=265 thresh=80
1772062241.773403,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=266 thresh=80
1772062241.7789667,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=267 thresh=80
1772062241.7795167,0x300,0101010101010101,,
1772062241.7842243,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=267 thresh=80
1772062241.7897694,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=268 thresh=80
1772062241.7950244,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=269 thresh=80
1772062241.800192,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=270 thresh=80
1772062241.805848,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=271 thresh=80
1772062241.8105607,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=272 thresh=80
1772062241.8110595,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=273 thresh=80
1772062241.8136232,0x200,0001020304050607,,
1772062241.8161957,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=274 thresh=80
1772062241.8213046,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=275 thresh=80
1772062241.8268802,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=276 thresh=80
1772062241.832513,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=277 thresh=80
1772062241.838085,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=277 thresh=80
1772062241.8433216,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=278 thresh=80
1772062241.8488662,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=279 thresh=80
1772062241.854114,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=280 thresh=80
1772062241.859668,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=281 thresh=80
1772062241.861223,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=282 thresh=80
1772062241.8648791,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=283 thresh=80
1772062241.8704484,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=284 thresh=80
1772062241.876021,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=285 thresh=80
1772062241.88118,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=286 thresh=80
1772062241.8867607,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=287 thresh=80
1772062241.8923295,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=287 thresh=80
1772062241.897884,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=288 thresh=80
1772062241.9029884,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=289 thresh=80
1772062241.908594,0x100,6363636363636363,FREQ_ANOMALY,count_in_2.0s=290 thresh=80
1772062241.9116938,0x100,0a00000000000000,FREQ_ANOMALY,count_in_2.0s=291 thresh=80
